1960,2,4,317.58,12,8.1
1960,2,5,316.85,8,8.1
1960,2,6,    NaN,0,8.1
1960,2,7,316.92,12,8.1
1960,2,8,316.45,13,8.1
1960,2,9,317.02,9,8.1
1960,2,10,316.84,8,8.1
1960,2,11,317.38,24,8.1
1960,2,12,317.56,22,8.1
1960,2,13,316.87,10,8.1
1960,2,14,316.58,10,8.1
1960,2,15,316.92,2,8.1
1960,2,16,317.09,24,8.1
1960,2,17,317,10,8.1
1960,2,18,    NaN,0,8.1
1960,2,19,316.81,8,8.1
1960,2,20,317.35,7,8.1
1960,2,21,317.64,10,8.1
1960,2,22,317.43,14,8.1
1960,2,23,317.48,5,8.1
1960,2,24,317.27,16,8.1
1960,2,25,316.34,9,8.1
1960,2,26,316.59,16,8.1
1960,2,27,317.07,18,8.1
1960,2,28,317.19,1,8.1
1960,2,29,317.51,8,8.1
1960,3,1,    NaN,0,8.1
1960,3,2,316.92,3,8.1
1960,3,3,316.94,13,8.1
1960,3,4,316.89,19,8.1
1960,3,5,317.03,23,8.1
1960,3,6,316.96,8,8.1
1960,3,7,316.92,9,8.1
1960,3,8,316.75,8,8.1
1960,3,9,317.14,4,8.1
1960,3,10,317.4,9,8.1
1960,3,11,317.7,21,8.1
